latitude,longitude,population_density,urbanization_level
44.7761666666667,-110.7945,897,Medium
33.5778333,-116.812,551,Medium
38.8225,-122.812166666667,563,High
58.3161666666667,-154.933833333333,582,High
58.2373333333333,-154.893833333333,927,Low
40.4613333333333,-111.926333333333,974,Medium
7.8033,-74.8294,721,Medium
46.83233333333333,-121.99,960,Medium
51.0138,-176.6039,338,Low
38.8246666666667,-122.843666666667,714,Medium
35.0015,-97.66783333,889,Low
46.1905,-122.18483333333332,969,High
46.1935,-122.1795,810,Low
48.23416666666667,-123.38316666666668,256,Medium
44.5055,-110.535,226,Medium
15.3179,-93.3668,977,Low
38.7529983520508,-122.721168518066,378,High
37.331,71.9314,254,High
38.832332611084,-122.810165405273,425,High
38.8223333333333,-122.783166666667,746,High
38.8383331298828,-122.811996459961,892,Low
38.8235015869141,-122.793167114258,558,High
38.7820014953613,-122.744163513184,351,Medium
46.1925,-122.18533333333332,984,High
38.8274993896484,-122.786003112793,958,Medium
-24.7135,178.6203,974,Medium
33.8121667,-117.6345,30,Medium
38.8160018920898,-122.764167785645,274,Medium
40.2128333333333,-121.146666666667,437,Medium
19.5020008087158,-155.264663696289,690,Low
38.8216666666667,-122.7605,268,Medium
41.5766666666667,-112.422333333333,777,Low
32.295,-102.267,854,Medium
40.2046666666667,-121.154166666667,636,Medium
31.721,-104.309,252,Medium
40.2383333333333,-121.1545,627,High
40.2138333333333,-121.142833333333,860,Medium
18.5688333333333,-66.7168333333333,745,Low
36.278,-97.50466667,861,Medium
39.0701,-119.9166,170,High
57.0446666666667,-135.673666666667,553,Medium
58.2395,-155.103333333333,892,Low
38.8166656494141,-122.811164855957,348,Medium
38.816333770752,-122.810997009277,580,High
33.5838333,-116.8066667,905,Medium
36.1125,-117.8843333,489,Medium
39.8076666666667,-111.992,886,High
54.1236666666667,-165.945666666667,712,Medium
19.2816666666667,-155.399666666667,209,High
19.5103,-65.3823,888,Medium
46.87983333333333,-121.92683333333332,506,Medium
51.813,-178.815833333333,411,Medium
54.1195,-165.958666666667,620,Medium
39.0746666666667,-123.073333333333,134,Low
38.864,48.7298,360,High
32.7883333,-115.8326667,921,High
57.0685,-135.691,464,Medium
60.1841666666667,-152.875333333333,390,Medium
46.213,-122.3195,959,Medium
38.7569999694824,-122.71199798584,859,Medium
38.7583351135254,-122.71533203125,568,Medium
44.2983333333333,-111.0,751,High
40.7077,-74.7646,931,Medium
-19.2765,-176.176,82,High
38.8263320922852,-122.798332214355,966,Low
35.55083333,-96.73933333,829,High
38.8358345031738,-122.802169799805,58,High
33.575,-116.81,113,Medium
38.813835144043,-122.795166015625,959,Low
33.6613333,-116.7623333,286,Medium
37.5733333333333,-121.679666666667,786,Low
23.9078,121.6257,725,Low
41.5935,-112.412833333333,372,High
47.303666666666665,-124.39133333333334,571,Low
51.913,-175.8644,346,Low
38.8181648254395,-122.765663146973,778,High
31.6193,51.1545,757,Low
36.0326667,-117.7848333,13,Medium
33.5746667,-116.813,640,Low
27.2612,53.5708,385,High
58.4108333333333,-154.505166666667,935,Medium
38.7960014343262,-122.782501220703,240,High
47.075833333333335,-121.93683333333334,73,High
41.5781666666667,-112.405833333333,743,Low
38.7985000610352,-122.782165527344,529,Low
38.7965,-122.8095,760,High
47.547666666666665,-122.7705,446,Low
38.8153343200684,-122.823333740234,895,Low
38.7448348999023,-122.700836181641,335,High
33.1728333,-116.4198333,663,High
44.6333333333333,-112.42,477,Medium
38.8325004577637,-122.857666015625,260,High
36.0375,-120.607,977,High
37.4878333333333,-118.8435,231,Medium
23.9861,121.7772,337,Medium
52.0231666666667,-176.2535,33,Low
37.9394989013672,-122.018669128418,511,Low
41.5761666666667,-112.407166666667,89,Medium
61.6279,-148.022,898,High
64.4726,-146.7016,769,Medium
38.7949981689453,-122.807662963867,812,Low
38.7921676635742,-122.767333984375,190,Medium
38.8351669311523,-122.806999206543,604,High
33.974,-117.2406667,551,High
31.644,-104.294,41,High
43.74033333333333,-121.25066666666666,607,Medium
38.8303337097168,-122.823165893555,357,Medium
38.8475,-122.814833333333,282,High
19.9598333333333,-155.325666666667,37,Low
33.0051667,-116.3686667,806,Medium
54.1171666666667,-165.949333333333,176,Medium
41.5686666666667,-112.4265,436,Low
31.709,-103.985,751,Low
61.2951666666667,-152.2795,621,High
63.0992,-151.479,277,Medium
48.766333333333336,-122.54933333333334,87,Low
38.8046684265137,-122.823333740234,841,High
35.66783333,-97.421,490,Medium
33.505,-116.4615,230,High
38.8426666259766,-122.824668884277,873,High
38.8133316040039,-122.783164978027,941,Medium
19.3756675720215,-155.207000732422,474,Medium
38.8113327026367,-122.827163696289,439,Medium
36.9563333333333,-121.578,585,High
38.8306655883789,-122.817665100098,558,Low
60.3121,-152.1021,367,Low
31.685,-104.378,651,High
38.844165802002,-122.814834594727,780,Low
38.8193321228027,-122.825996398926,521,High
61.6436,-146.4696,198,Low
46.8475,-121.76516666666669,82,Low
19.3741664886475,-155.210159301758,578,High
35.00133333,-97.664,187,High
32.7618333,-115.6381667,685,Low
19.9508333333333,-155.317833333333,117,Medium
37.3548,-117.1133,107,High
33.5793333,-116.8083333,116,Medium
62.1428,-147.3951,269,Low
31.596,-104.527,387,Low
58.2418333333333,-154.874333333333,778,High
32.2486667,-115.313,163,High
38.8193321228027,-122.822830200195,197,Low
32.2465,-115.2903333,426,Low
23.8488,121.6454,249,Medium
33.8628333,-116.8611667,726,High
64.9213,-149.086,189,High
38.7675,-119.5682,749,Medium
33.1393333,-116.0723333,730,Low
54.1201666666667,-165.969,11,Low
40.7455,-112.041833333333,45,High
32.9788333,-116.3173333,678,Medium
60.7379,-150.9362,36,Medium
34.0188333,-117.2233333,875,High
36.27716667,-97.50283333,569,High
38.7804985046387,-122.758163452148,97,Medium
35.03266667,-97.6965,575,High
38.8193321228027,-122.82266998291,596,Medium
47.61683333333333,-121.28316666666667,318,Low
40.1212,-117.7363,657,Low
44.6941666666667,-111.127166666667,941,Medium
38.8320007324219,-122.809829711914,410,Low
60.0383333333333,-153.063166666667,488,Low
36.0686667,-117.855,56,Low
35.3996667,-118.637,458,Medium
46.85366666666667,-121.76266666666666,844,Low
38.8186683654785,-122.82266998291,388,Medium
52.6532,158.92,639,Medium
-34.7058,-108.2212,175,High
46.852833333333336,-121.762,104,High
38.792667388916,-122.764167785645,96,Low
62.208,-149.4269,348,High
1.1007,126.8344,556,Low
38.8451652526855,-122.83716583252,95,High
34.2213333,-117.8043333,616,Medium
34.0025,-117.1705,957,High
38.8305015563965,-122.814002990723,670,Medium
33.6741667,-116.6898333,341,Low
37.3918333333333,-118.677,70,Low
34.4086667,-117.7495,674,Low
52.075,-176.153166666667,804,Medium
63.3528,-145.1397,782,High
46.8953333333333,-112.526666666667,23,Low
-55.6575,-27.0541,464,High
59.828,-152.8514,46,Low
19.9786666666667,-155.462333333333,923,Medium
58.2973333333333,-154.989,110,High
35.671,-117.5225,91,High
33.3095,-116.3448333,917,Medium
19.2506675720215,-155.369827270508,962,Low
41.7122,144.3164,264,Medium
47.459,-115.789333333333,60,High
38.6901666666667,-122.494333333333,917,Medium
-24.9512,-67.5929,776,Low
31.623,-104.514,363,High
38.6891666666667,-122.495166666667,889,Medium
-10.2308,164.8777,511,High
39.3075,-122.8485,829,High
46.97416666666667,-122.22266666666668,841,Medium
37.2486666666667,-121.629333333333,455,High
31.608,-104.496,709,Medium
19.3361663818359,-155.130996704102,790,Medium
51.8541,178.1138,280,Low
-33.6934,-179.8026,489,Low
31.603,-104.517,180,Low
11.5939,145.3601,116,Low
38.8166656494141,-122.823165893555,84,Low
33.9396667,-116.879,187,Low
34.121,-117.5941667,121,Medium
38.798999786377,-122.778999328613,47,Medium
36.041,-117.7228333,750,Medium
60.0396666666667,-153.070666666667,42,Medium
28.518,-98.587,361,Medium
28.5372,142.5828,452,Medium
46.1886666666667,-111.978833333333,353,High
39.1893,-120.4264,157,Medium
37.9675,-122.067666666667,655,Medium
46.6015,-119.851,480,High
31.679,-104.204,685,Medium
-55.1038,-31.0764,282,Low
35.00066667,-97.66716667,294,High
-32.7263,-178.6072,638,Medium
38.8208351135254,-122.843170166016,40,High
17.9993333333333,-66.6943333333333,56,Low
38.8356666564941,-122.81233215332,775,High
38.8331680297852,-122.815498352051,885,Low
31.67,-104.198,603,High
38.7916666666667,-122.724166666667,472,High
38.8453330993652,-122.838165283203,588,Low
41.5895,-112.4225,389,Medium
35.7175,-117.5228333,177,High
46.86266666666667,-121.76983333333334,657,Low
35.669,-117.5321667,975,Medium
46.699,-122.33533333333334,678,Low
-21.4062,-179.0315,543,Medium
32.094,-101.637,510,Medium
33.5093333,-116.5031667,25,Low
36.1298333333333,-91.236,855,High
44.4176666666667,-113.059,754,High
-5.2774,153.5793,123,High
38.8131675720215,-122.828330993652,343,Medium
19.2863330841064,-155.414337158203,450,High
33.4698,81.8247,205,High
42.4506666666667,-111.601166666667,575,Medium
31.67,-104.192,193,Low
57.5977,-153.843,398,High
34.3106667,-117.6466667,990,Low
39.1636666666667,-123.166,797,Low
18.0036666666667,-66.8191666666667,441,Low
33.8888333,-116.9275,737,Low
48.63483333333333,-122.0615,868,Low
33.8898333,-116.9228333,508,Low
48.75083333333333,-122.08766666666666,52,Low
33.0401667,-117.61,397,Low
35.1911667,-118.5945,117,High
-8.963,113.0701,518,Medium
44.6351666666667,-112.435666666667,443,Low
15.8282,147.1308,244,Medium
35.7216667,-117.5428333,369,Medium
39.3186,-118.0922,208,Low
27.5758,141.6289,664,Medium
41.5936666666667,-112.431333333333,25,High
19.3974990844727,-155.262664794922,531,Low
64.9714,-147.4688,308,Low
44.10983333333333,-121.37566666666666,360,Medium
32.6126667,-116.9878333,334,High
46.0106666666667,-112.4675,149,High
44.3515,-115.174166666667,914,Medium
44.13916666666667,-121.33333333333331,571,Low
53.8506666666667,-166.901166666667,172,High
-4.8521,144.6016,999,Medium
35.1908333,-118.5935,103,High
19.0405006408691,-155.404159545898,485,Low
35.674,-97.421,866,Low
38.8356666564941,-122.78783416748,502,High
8.439,126.6372,72,Medium
38.8236656188965,-122.842666625977,625,Medium
38.792667388916,-122.72216796875,344,Low
39.5845,-123.393666666667,741,Low
30.9985,130.3396,170,High
38.8170013427734,-122.823501586914,831,High
44.7555,-111.1235,54,High
37.0113333333333,-119.793833333333,297,Low
18.4863333333333,-67.191,168,High
40.0543,-119.6629,407,High
-20.1606,-177.8022,54,High
33.0561667,-116.3468333,449,Low
46.85966666666667,-121.76116666666668,23,Low
39.681,-123.534333333333,296,High
-7.1153,129.4163,471,Low
36.771,-116.2513,920,Low
38.8455009460449,-122.81950378418,705,Low
60.0145,-153.077666666667,509,Medium
16.6741,147.237,594,Low
61.09,-150.6066,758,Medium
-6.7993,127.5269,284,Low
38.123,-122.179166666667,498,Medium
60.3564,-147.847,51,Medium
60.0196666666667,-153.0725,987,High
61.2521666666667,-152.213333333333,335,Low
37.059,-121.4895,894,High
37.1001666666667,-88.8313333333333,768,Low
35.402,-117.8273333,361,High
41.593,-112.409,178,High
19.3798332214355,-155.227661132812,918,High
40.4578333333333,-111.9375,453,High
66.5901,-149.6433,422,High
44.6222,-112.4289,75,Low
37.8151666666667,-112.908833333333,26,Medium
43.2753,146.1837,952,High
41.5981666666667,-112.407166666667,23,High
41.598,-112.4075,443,Low
38.8278350830078,-122.805335998535,918,Medium
38.8378333333333,-122.802833333333,689,Low
35.713,-117.5731667,867,Low
38.7821655273438,-122.742835998535,491,High
37.358,-121.7205,542,High
37.081,-121.495166666667,494,Low
34.0441667,-116.9716667,527,High
46.9585,-121.94766666666666,280,Low
-20.6523,-177.7591,552,Medium
35.01633333,-97.669,557,Medium
-23.0204,-66.3305,700,High
-3.5015,101.5725,11,Medium
38.7931671142578,-122.81233215332,509,Low
38.8246650695801,-122.766502380371,908,Low
44.7646666666667,-111.126333333333,541,Medium
38.8238334655762,-122.763496398926,202,High
38.8381652832031,-122.836669921875,225,Low
41.5855,-112.4115,646,Low
62.3077,-151.3464,425,High
34.3438333,-117.2698333,802,Medium
37.0708333333333,-121.860666666667,179,High
-20.4672,-173.7254,995,Low
62.4398,-151.1053,110,High
19.33,-155.112333333333,736,Low
37.4781,-116.7012,814,Medium
38.0035,-122.277,370,Medium
35.7346667,-117.5328333,786,High
40.0627,-119.6511,862,Medium
65.2216,-147.6882,685,Low
38.787,-122.767333333333,411,High
64.5435,-149.2849,994,Low
19.3780002593994,-155.220169067383,76,Low
60.5336,-152.9785,796,Medium
38.8274993896484,-122.811332702637,476,Low
38.7986679077148,-122.735496520996,227,Medium
38.7946662902832,-122.816497802734,16,High
46.0883333333333,-111.424833333333,536,High
44.6486666666667,-112.573333333333,940,Low
-9.9638,107.8311,901,Medium
61.3656,-146.8274,30,Medium
46.796,-121.9805,568,Low
38.0414,20.2637,574,Medium
48.373333333333335,-123.28183333333334,331,Medium
-8.8665,-75.6057,509,High
57.901,-156.114333333333,52,Low
35.9955,-120.5645,340,High
38.8236666666667,-121.414666666667,500,Medium
38.8208351135254,-122.801834106445,686,Low
38.8208351135254,-122.824668884277,252,Low
38.8139991760254,-122.826164245605,586,High
38.8313333333333,-122.820166666667,548,Medium
-20.2333,-178.2128,99,Low
28.456,-98.705,861,Medium
68.0447,-146.6804,461,Medium
37.4995,-112.829166666667,251,Low
62.2813,-154.2393,241,High
-5.165,151.8241,360,Low
35.9113333,-117.6975,185,Low
48.8021,-128.7697,821,High
38.8450012207031,-122.817001342773,65,High
46.2055,-122.1745,661,High
38.1383,20.2723,895,Medium
35.9133333,-117.6923333,408,High
-6.8176,155.0658,320,Low
37.6151,137.6558,296,High
61.4951,-147.0724,651,High
36.7243,-116.1973,188,Low
38.8591651916504,-122.848503112793,679,Low
63.4178,-151.3303,452,Medium
38.488,-119.5039,203,Medium
60.0895,-153.049166666667,169,High
53.8676666666667,-166.898166666667,130,Low
61.2506666666667,-152.142666666667,980,High
38.8380012512207,-122.834999084473,291,Low
35.92,-117.7303333,555,Low
38.8274993896484,-122.811836242676,325,Low
37.579,-121.6765,970,Low
37.5743333333333,-121.677666666667,987,High
37.0688333333333,-121.503666666667,153,Low
41.5723333333333,-112.423,941,Low
33.8165,-116.993,582,Medium
38.8083343505859,-122.837333679199,463,High
41.5765,-112.422166666667,279,Medium
61.2863333333333,-152.202666666667,170,Medium
44.3288333333333,-114.862666666667,420,High
59.8971,-152.3692,279,Low
40.3503,-119.5926,448,Low
63.0375,-150.6213,224,Medium
19.1456661224365,-155.496170043945,607,High
40.4648333333333,-111.932166666667,621,High
42.4367,143.325,274,Low
60.0396,-153.046,693,Low
48.8255,-121.87383333333334,185,High
38.8196666666667,-122.807166666667,288,High
58.2296666666667,-155.0845,608,Medium
8.7467,126.152,241,Medium
38.6895,-122.4935,543,Low
33.9025,-116.8323333,318,Medium
24.2253,121.9344,430,Low
24.1885,121.9049,748,Medium
58.3358333333333,-154.983333333333,279,Low
62.8861,-150.8832,185,Low
38.8146667480469,-122.826332092285,77,High
19.1515007019043,-155.497497558594,374,Low
28.386,-100.06,432,High
34.0046667,-116.6981667,64,High
38.8386650085449,-122.785331726074,943,Medium
1.6317,-30.5445,530,Low
31.0824,49.1576,631,High
58.182,-155.379166666667,861,Low
36.147,-120.1855,455,High
19.1709995269775,-155.414169311523,104,High
36.1148333,-117.8785,100,High
38.8385009765625,-122.836166381836,426,Medium
36.1136667,-117.8846667,939,Medium
38.8240013122559,-122.763832092285,468,Medium
37.2833333333333,-121.655,478,Medium
47.42933333333333,-122.81,957,Medium
33.8851667,-116.8783333,138,Low
60.9076,-152.3881,328,Low
46.139,-122.68816666666666,728,Medium
58.3528333333333,-154.647666666667,323,Low
59.1596,-155.1158,533,Medium
38.7693333333333,-122.722666666667,749,Low
44.3426,-114.813,522,Low
46.18566666666667,-122.176,443,Medium
44.3308,-114.816,477,High
38.7963333129883,-122.805168151855,310,Medium
35.5435,-96.74683333,755,Medium
38.8223342895508,-122.807334899902,435,Low
58.1813333333333,-155.335,844,High
63.488,-148.8809,15,Low
67.8656,-160.8065,647,Medium
38.8238334655762,-122.808502197266,521,Medium
46.19283333333333,-122.1865,477,Medium
38.6096666666667,-122.715666666667,393,High
43.71783333333333,-121.20333333333332,225,Low
35.55833333,-96.74616667,770,Low
38.7965,-122.800333333333,747,High
35.539,-96.75116667,422,Medium
38.816,-122.826,560,High
32.2846667,-115.3505,645,High
38.7901666666667,-122.759333333333,638,Medium
19.2431659698486,-155.525329589844,639,Low
35.007,-97.65983333,40,Low
60.9903,-146.9756,138,High
51.8598333333333,-177.405333333333,698,Low
43.4734,-127.3742,686,Medium
38.8370018005371,-122.796333312988,588,Medium
38.8380012512207,-122.811836242676,354,Low
39.8436666666667,-123.484333333333,626,Medium
58.4625,-154.5792,153,High
46.20916666666667,-122.17733333333334,891,Low
61.5745,-140.6251,265,Medium
33.7093333,-116.7605,311,Low
35.66933333,-97.41116667,302,Medium
64.116,-145.1866,997,Medium
47.34816666666666,-117.8825,665,Low
51.8785,-177.308166666667,766,High
37.2823,74.6493,906,High
31.601,-103.969,373,Low
38.7925,-122.802333333333,613,High
39.575,-123.421666666667,53,Low
38.8423347473145,-122.880668640137,996,Low
19.3759994506836,-155.240325927734,826,Medium
-22.2137,-179.5203,655,Medium
53.8376666666667,-166.4885,909,Medium
23.8095,121.6773,888,Low
23.6587,121.6737,490,High
38.8154983520508,-122.821830749512,271,Low
47.2475,-111.8726,539,High
61.1812,-152.0152,803,High
62.547,-152.2056,52,High
37.063,-113.839166666667,997,High
41.5826666666667,-112.411333333333,209,High
36.7202,-116.3064,360,High
-15.0577,168.2291,48,Medium
63.3189,-145.3173,386,Low
58.247,-155.1525,202,Medium
35.3845,-118.6468333,293,Low
31.673,-104.36,23,High
-14.9765,168.0491,676,Medium
38.8144989013672,-122.818496704102,675,Medium
48.91616666666667,-123.78766666666668,54,High
38.8320007324219,-122.812835693359,482,Low
18.2145,-68.254,627,Low
-2.1721,151.9087,59,High
46.19416666666667,-122.19016666666668,347,Low
44.3298333333333,-114.862,817,Medium
41.957,-119.5904,16,Medium
19.2641658782959,-155.395660400391,765,High
61.346,-152.349166666667,426,Medium
46.217,-122.16733333333332,410,High
19.2563333333333,-155.3705,23,Medium
38.8353333333333,-122.808833333333,817,Low
38.8276672363281,-122.803833007812,596,Medium
31.556,-104.015,259,Medium
61.6709,-150.1267,127,High
31.669,-104.196,83,Low
19.2649993896484,-155.434173583984,268,Low
19.29,-155.411666666667,904,Medium
60.4871,-142.9571,470,Medium
38.8358345031738,-122.805335998535,231,Medium
38.8181666666667,-122.807,325,High
37.0476,-116.4417,748,Medium
64.0093,-148.7647,612,Medium
32.9263333,-116.2401667,181,Medium
51.4632,-178.3681,693,Medium
47.60566666666666,-121.76333333333334,329,Low
60.1005,-151.6634,571,High
61.7637,-151.9055,151,Low
36.8782,-117.763,651,Medium
-57.4777,-24.4297,764,High
52.4435,-166.8822,593,High
60.0521666666667,-153.115166666667,24,Low
-52.9151,10.2549,709,Medium
